id_estudiante,promedio_general,promedio_actual,asistencia_promedio,materias_reprobadas,materias_recursadas,materias_inscritas,materias_aprobadas,cuatrimestre_actual,cuatrimestres_retraso,parciales_reprobados,calificacion_minima_parcial,calificacion_maxima_parcial,beneficiario_beca,turno,preferencia_carrera,foraneo,trabaja,edad_ingreso,desercion
ISW-2024-00233,7.35,7.13,0.7737,3,2,5,53,9,0,109,5.1,8.0,0,0,0,0,1,23,1
ISW-2025-00234,7.7,8.05,0.6989,4,3,5,17,4,1,27,7.0,8.7,0,0,0,0,0,25,1
ISW-2018-00235,8.7,8.96,0.8892,0,0,6,49,8,1,22,5.8,10.0,1,2,0,0,0,26,0
ISW-2020-00236,5.78,5.99,0.7776,5,3,6,30,6,1,67,3.5,7.5,0,0,2,0,1,27,1
ISW-2020-00237,7.58,7.48,0.8624,2,2,5,12,3,0,14,5.7,8.1,0,2,1,0,1,21,1
ISW-2022-00238,7.44,7.22,0.6428,5,2,7,30,6,1,63,5.8,8.2,0,0,1,1,0,22,1
ISW-2024-00239,6.41,6.32,0.8078,0,0,6,0,1,0,0,4.9,6.9,0,0,1,1,1,25,0
ISW-2025-00240,7.75,7.5,0.8572,0,0,5,0,1,0,0,6.4,8.6,0,0,0,0,1,23,0
ISW-2023-00241,7.54,7.04,0.8233,2,1,5,33,6,1,41,3.9,7.9,0,0,1,1,1,23,1
ISW-2023-00242,8.5,8.7,0.7821,2,2,5,33,6,0,36,6.0,9.6,0,0,2,0,1,19,1
ISW-2018-00243,8.49,8.43,0.922,0,0,7,7,2,1,2,6.4,9.9,0,0,0,0,0,23,0
ISW-2021-00244,7.05,7.18,0.7283,7,4,6,7,3,1,27,4.0,7.8,0,0,2,0,0,18,0
ISW-2018-00245,8.77,8.88,0.9399,0,0,7,21,4,1,11,5.7,9.3,0,0,2,1,0,18,0
ISW-2020-00246,6.73,7.13,0.7508,0,0,6,42,7,1,87,4.4,7.5,0,2,2,0,1,25,1
ISW-2023-00247,7.76,7.75,0.8072,1,1,7,20,4,1,18,4.4,9.1,0,0,2,0,1,22,1
ISW-2023-00248,8.98,8.73,0.7236,1,0,5,13,3,0,17,6.5,9.0,0,0,0,0,1,23,0
ISW-2019-00249,8.24,8.03,0.9328,0,0,7,7,2,1,8,5.1,8.5,0,0,1,0,0,23,0
ISW-2019-00250,8.9,8.94,0.9544,0,0,6,14,3,0,7,5.8,10.0,1,3,0,0,1,27,0
ISW-2023-00251,8.69,8.19,0.8224,1,1,5,20,4,0,15,6.3,8.7,0,2,1,0,1,22,0
ISW-2020-00252,8.74,8.94,0.7512,1,1,7,41,7,0,39,5.7,10.0,0,3,0,1,1,20,1
ISW-2020-00253,8.6,8.71,0.8337,1,1,5,13,3,1,6,7.0,9.3,0,3,2,0,1,25,0
ISW-2019-00254,8.51,8.91,0.8957,2,1,6,5,2,0,7,7.4,10.0,1,0,0,0,0,19,0
ISW-2023-00255,10.0,9.76,0.8909,1,1,5,6,2,0,0,6.5,10.0,1,1,0,0,0,24,0
ISW-2020-00256,9.13,9.43,0.8723,0,0,7,28,5,1,11,8.3,10.0,1,0,0,0,0,21,0
ISW-2018-00257,8.37,8.15,0.8786,1,1,5,34,6,0,34,6.8,9.1,0,2,1,1,0,20,1
ISW-2025-00258,7.09,7.89,0.7651,0,0,7,0,1,0,0,5.0,8.8,0,0,0,0,0,23,0
ISW-2025-00259,7.39,7.44,0.7634,0,0,7,0,1,0,0,5.0,8.2,0,0,0,0,1,22,0
ISW-2022-00260,7.89,8.4,0.8096,2,1,5,19,4,0,11,6.8,9.5,0,3,0,1,0,20,0
ISW-2022-00261,7.49,7.39,0.7831,0,0,6,0,1,0,0,4.8,8.2,0,2,0,1,0,20,0
ISW-2019-00262,8.89,8.42,0.8425,1,1,5,34,6,0,25,5.3,9.5,0,3,2,0,0,22,0
ISW-2019-00263,7.49,7.68,0.8251,0,0,5,7,2,0,7,5.5,8.9,0,0,0,0,1,29,0
ISW-2025-00264,7.08,7.28,0.8321,0,0,5,0,1,0,0,5.7,7.6,1,0,0,1,1,21,0
ISW-2021-00265,9.53,9.79,0.8589,0,0,6,49,8,0,8,8.2,10.0,0,0,0,1,0,22,0
ISW-2024-00266,6.95,6.67,0.8614,0,0,7,0,1,0,0,5.8,7.4,0,0,0,1,1,23,0
ISW-2021-00267,7.02,7.29,0.8982,4,2,5,3,2,2,7,6.1,7.8,0,1,0,0,1,20,1
ISW-2022-00268,8.59,8.49,0.9033,0,0,5,0,1,0,0,5.5,9.0,1,0,0,1,1,25,0
ISW-2024-00269,8.21,8.54,0.8888,0,0,7,0,1,0,0,7.2,9.2,1,2,0,0,1,22,0
ISW-2019-00270,9.9,9.6,0.7211,0,0,5,0,1,0,0,8.8,10.0,0,0,0,0,1,22,0
ISW-2021-00271,9.52,9.12,0.8445,0,0,7,0,1,0,0,6.7,10.0,1,1,0,1,1,25,0
ISW-2025-00272,8.63,8.61,0.7993,0,0,7,0,1,0,0,5.7,9.2,1,2,1,1,0,22,0
ISW-2020-00273,9.84,9.67,0.9191,0,0,6,0,1,0,0,6.7,10.0,1,1,0,0,1,28,0
ISW-2023-00274,8.39,8.54,0.8662,0,0,5,21,4,1,5,5.3,8.9,1,0,1,0,0,23,0
ISW-2021-00275,8.89,8.84,0.8864,0,0,5,28,5,0,18,7.5,9.6,0,0,1,1,0,24,0
ISW-2018-00276,6.89,6.82,0.91,3,2,7,4,2,0,16,4.5,7.6,1,0,2,0,1,29,0
ISW-2020-00277,9.33,9.02,0.8561,0,0,7,7,2,1,1,7.5,10.0,0,1,0,0,1,28,0
ISW-2018-00278,9.2,9.27,0.8965,0,0,6,14,3,1,5,6.3,10.0,1,1,1,0,1,18,0
ISW-2022-00279,6.0,5.89,0.8686,4,2,7,38,7,2,76,3.7,6.5,0,0,2,0,1,23,1
ISW-2019-00280,9.15,9.57,0.8419,0,0,6,42,7,0,13,6.7,10.0,1,3,2,1,1,23,0
ISW-2025-00281,8.83,9.18,0.8378,0,0,6,0,1,0,0,7.9,10.0,1,1,2,0,0,17,0
ISW-2019-00282,9.84,9.73,0.8821,0,0,6,0,1,0,0,6.7,10.0,0,2,0,0,1,19,0
ISW-2018-00283,9.24,9.24,0.9073,2,1,6,5,2,0,2,8.3,9.5,1,0,2,1,0,19,0
ISW-2022-00284,7.67,7.68,0.7262,3,2,7,4,2,1,10,4.9,8.1,0,3,2,0,0,19,0
ISW-2022-00285,6.24,6.32,0.8722,6,2,5,15,4,2,39,3.7,6.8,0,0,0,0,0,23,1
ISW-2024-00286,8.9,8.91,0.8488,2,1,7,12,3,1,10,5.6,10.0,0,0,0,0,1,22,0
ISW-2023-00287,7.2,7.27,0.7585,0,0,6,0,1,0,0,5.9,8.5,1,2,2,1,1,24,0
ISW-2018-00288,9.53,9.14,0.9074,1,1,6,6,2,1,4,7.2,9.6,0,2,0,1,1,22,0
ISW-2025-00289,7.78,7.97,0.7647,3,3,7,11,3,0,16,6.1,9.7,0,1,1,1,0,20,0
ISW-2025-00290,8.23,8.22,0.9011,0,0,5,0,1,0,0,6.4,8.6,0,0,0,0,1,24,0
ISW-2020-00291,7.56,7.31,0.7768,3,1,7,32,6,0,66,6.3,7.8,0,0,1,1,1,23,1
ISW-2024-00292,7.71,7.71,0.7489,0,0,7,0,1,0,0,4.8,9.0,0,2,0,0,1,22,0
ISW-2018-00293,8.61,8.46,0.9164,1,1,6,48,8,1,33,7.3,10.0,1,2,1,0,0,25,0
ISW-2019-00294,8.27,8.04,0.9083,0,0,6,0,1,0,0,4.7,9.1,0,0,0,0,1,21,0
ISW-2024-00295,8.56,8.41,0.9132,0,0,5,35,6,0,23,5.6,10.0,1,0,2,0,1,21,0
ISW-2025-00296,6.99,7.49,0.8685,3,1,6,39,7,0,47,5.5,8.9,0,1,0,0,0,22,0
ISW-2022-00297,8.25,8.63,0.9186,0,0,7,56,9,0,31,7.5,10.0,1,1,0,0,0,22,1
ISW-2025-00298,8.62,8.26,0.9108,3,1,6,32,6,1,30,6.1,8.7,0,0,0,1,0,25,0
ISW-2020-00299,8.5,8.41,0.9785,0,0,6,35,6,0,33,7.0,9.9,0,1,0,1,0,21,0
ISW-2021-00300,8.17,7.66,0.9175,3,1,6,18,4,0,28,5.2,8.2,0,3,2,0,0,25,1
ISW-2022-00301,8.43,8.38,0.8752,1,0,6,34,6,0,26,5.4,10.0,0,0,0,1,1,22,0
ISW-2018-00302,7.76,7.57,0.8582,0,0,5,0,1,0,0,5.3,8.7,0,1,0,1,1,26,0
ISW-2024-00303,8.33,8.19,0.8803,2,1,7,12,3,1,7,6.8,8.7,1,1,2,0,1,19,0
ISW-2021-00304,9.38,9.22,0.8366,0,0,7,14,3,1,1,7.1,10.0,0,1,0,1,0,25,0
ISW-2018-00305,7.85,7.51,0.9625,3,3,5,39,7,0,55,6.4,9.3,0,2,0,1,0,25,0
ISW-2025-00306,7.24,7.2,0.8733,1,0,5,13,3,1,18,6.1,7.6,0,1,1,0,1,21,0
ISW-2019-00307,9.42,9.59,0.9809,0,0,7,7,2,0,0,6.1,9.9,1,1,0,0,1,19,0
ISW-2020-00308,9.15,9.28,0.8118,0,0,6,21,4,1,3,7.7,10.0,0,0,2,0,1,22,0
ISW-2022-00309,10.0,10.0,0.9019,0,0,5,7,2,0,2,6.8,10.0,0,1,1,1,1,24,0
ISW-2025-00310,7.52,7.72,0.8061,0,0,7,0,1,0,0,5.5,9.0,0,0,0,0,1,21,0
ISW-2025-00311,8.91,8.89,0.8042,1,1,5,13,3,1,7,7.8,10.0,0,0,1,0,1,20,0
ISW-2022-00312,8.67,8.91,0.8078,0,0,6,14,3,1,14,6.0,9.7,0,1,2,0,1,22,0
ISW-2020-00313,6.58,6.8,0.819,2,1,7,5,2,0,12,4.7,7.3,0,1,0,0,0,25,0
ISW-2019-00314,8.87,8.3,0.7555,4,2,7,3,2,2,10,6.1,10.0,0,3,1,0,0,18,1
ISW-2024-00315,6.73,6.43,0.7371,1,1,7,6,2,0,15,4.0,6.7,0,1,0,1,1,20,0
ISW-2025-00316,9.37,10.0,0.918,0,0,5,7,2,1,2,7.9,10.0,0,2,0,0,0,23,0
ISW-2024-00317,8.1,7.92,0.9204,1,1,6,6,2,0,4,4.9,8.5,0,0,1,1,0,20,0
ISW-2024-00318,7.52,7.68,0.9116,1,1,5,27,5,1,25,4.5,8.2,1,1,0,0,0,22,0
ISW-2023-00319,7.76,7.69,0.8775,4,4,5,3,2,2,9,6.8,8.5,0,3,0,0,1,30,0
ISW-2024-00320,7.83,8.13,0.9024,2,1,6,47,8,1,51,6.8,8.9,0,0,0,0,0,30,1
ISW-2023-00321,7.51,7.94,0.9088,1,1,6,48,8,1,36,6.1,9.5,0,2,1,0,1,24,0
ISW-2018-00322,7.39,7.28,0.6676,0,0,6,14,3,0,24,3.9,8.0,0,1,1,1,1,22,1
ISW-2023-00323,8.32,8.26,0.7564,1,1,5,6,2,1,9,4.8,9.4,1,0,0,1,1,26,0
ISW-2019-00324,8.22,8.02,0.9323,2,2,7,12,3,0,16,4.8,8.6,0,1,0,0,0,22,0
ISW-2023-00325,6.46,6.78,0.7504,4,2,5,31,6,1,60,5.9,7.4,0,0,2,1,1,23,1
ISW-2024-00326,8.83,8.82,0.7633,2,2,5,19,4,0,23,6.5,10.0,0,0,0,1,1,18,0
ISW-2018-00327,5.92,6.34,0.702,3,3,7,32,6,1,67,4.2,7.4,0,0,0,0,0,26,1
ISW-2021-00328,8.64,8.84,0.898,0,0,6,14,3,1,11,7.1,9.6,1,0,0,0,1,20,0
ISW-2023-00329,7.47,7.89,0.9038,1,1,5,20,4,0,20,4.9,8.4,0,0,1,1,0,26,0
ISW-2020-00330,8.3,8.52,0.9048,0,0,7,7,2,1,1,7.1,9.0,0,2,0,1,1,20,0
ISW-2019-00331,6.45,6.02,0.7483,3,2,6,25,5,0,56,3.0,7.7,1,0,2,0,1,21,1
ISW-2023-00332,8.87,9.13,0.8924,0,0,6,0,1,0,0,7.6,9.6,1,2,1,0,0,20,0
ISW-2019-00333,7.51,7.5,0.9045,0,0,5,28,5,1,34,4.8,8.8,0,1,0,0,1,20,0
ISW-2019-00334,7.5,7.94,0.8452,0,0,7,42,7,0,47,5.2,9.7,0,0,1,0,0,22,0
ISW-2020-00335,8.17,8.51,0.8804,0,0,5,0,1,0,0,7.5,9.0,0,0,0,0,1,26,0
ISW-2022-00336,8.18,8.29,0.7031,2,2,5,19,4,1,20,5.4,9.8,1,3,0,0,1,18,1
ISW-2022-00337,9.12,9.39,0.8948,0,0,5,0,1,0,0,8.1,10.0,0,1,1,0,0,22,0
ISW-2018-00338,7.7,8.17,0.7936,2,1,5,26,5,0,48,6.4,8.9,0,3,0,0,1,23,1
ISW-2022-00339,9.18,8.87,0.9705,0,0,5,0,1,0,0,5.4,10.0,1,0,2,0,1,22,0
ISW-2019-00340,8.72,8.87,0.8537,0,0,7,49,8,1,41,6.7,9.9,0,1,1,0,0,22,0
ISW-2018-00341,8.51,9.12,0.8447,0,0,5,0,1,0,0,7.5,10.0,0,2,0,0,1,24,0
ISW-2022-00342,8.0,8.39,0.8992,1,1,7,55,9,1,36,5.0,9.9,0,3,2,1,0,20,0
ISW-2018-00343,9.3,9.2,0.8809,0,0,7,35,6,0,14,7.7,9.6,1,0,0,1,0,19,0
ISW-2018-00344,7.76,7.37,0.8504,0,0,6,21,4,1,26,4.5,8.2,0,3,0,0,0,25,0
ISW-2023-00345,10.0,9.96,0.9238,0,0,7,35,6,0,8,7.4,10.0,0,0,0,1,0,24,0
ISW-2021-00346,5.9,5.97,0.8632,3,1,6,32,6,1,67,2.5,6.8,0,2,2,1,0,18,1
ISW-2022-00347,10.0,10.0,0.9643,0,0,6,49,8,1,9,8.8,10.0,1,1,0,0,0,19,0
ISW-2025-00348,8.72,8.61,0.833,1,0,6,6,2,0,6,6.5,10.0,1,1,0,1,1,22,0
ISW-2022-00349,8.75,8.9,0.9629,1,1,6,20,4,1,11,7.5,10.0,0,0,0,0,0,22,0
ISW-2023-00350,7.83,7.82,0.7979,0,0,6,0,1,0,0,6.6,9.4,0,2,0,0,1,19,0
ISW-2019-00351,8.77,9.3,0.8696,0,0,6,21,4,0,4,7.9,9.8,1,0,0,1,0,26,0
ISW-2025-00352,8.47,8.79,0.7252,0,0,6,0,1,0,0,7.1,9.9,1,1,1,0,0,19,0
ISW-2021-00353,6.74,6.63,0.7685,6,5,6,15,4,1,36,4.3,7.2,0,1,2,0,1,19,1
ISW-2020-00354,8.95,8.66,0.9323,1,1,6,20,4,0,14,6.0,9.5,0,1,1,0,0,20,0
ISW-2020-00355,8.82,8.68,0.9248,2,1,7,12,3,1,11,7.4,9.0,1,1,0,0,0,21,0
ISW-2020-00356,8.09,7.91,0.9715,4,2,5,10,3,1,22,4.6,9.6,1,1,0,0,1,24,0
ISW-2021-00357,7.56,7.72,0.7211,5,2,5,23,5,1,41,6.3,9.1,0,1,0,0,0,25,1
ISW-2018-00358,8.67,8.49,0.8309,1,1,5,34,6,0,25,7.4,9.7,0,1,0,1,0,25,0
ISW-2022-00359,7.52,7.78,0.8008,2,1,6,12,3,0,4,4.9,9.3,0,1,1,0,1,22,1
ISW-2022-00360,8.88,8.56,0.8944,0,0,5,21,4,0,11,5.6,10.0,1,1,0,1,0,22,0
ISW-2022-00361,7.04,7.08,0.785,1,0,5,48,8,1,92,4.4,8.1,0,2,2,0,1,22,1
ISW-2019-00362,7.95,8.25,0.8274,0,0,6,0,1,0,0,5.7,8.8,0,1,0,0,0,22,0
ISW-2023-00363,7.51,7.08,0.807,0,0,7,0,1,0,0,5.2,8.1,0,0,1,1,0,20,0
ISW-2023-00364,10.0,9.99,0.8838,0,0,7,0,1,0,0,8.2,10.0,1,1,2,0,0,18,0
ISW-2025-00365,6.47,6.84,0.931,1,1,5,20,4,0,32,6.0,8.5,1,0,1,0,0,27,0
ISW-2019-00366,7.33,7.2,0.8684,1,1,5,13,3,0,22,6.3,9.0,1,0,2,1,1,20,1
ISW-2019-00367,5.27,5.0,0.8124,4,2,5,31,6,2,66,3.1,6.6,0,2,2,0,1,22,1
ISW-2022-00368,6.08,5.89,0.8341,1,1,6,27,5,1,58,2.7,6.4,1,0,1,0,1,22,1
ISW-2021-00369,8.81,8.92,0.7963,4,3,5,3,2,1,5,5.7,9.9,1,1,0,1,0,22,0
ISW-2025-00370,9.49,9.68,0.901,1,1,7,41,7,0,5,8.4,10.0,0,3,0,0,1,21,0
ISW-2020-00371,8.1,8.22,0.7926,5,3,7,23,5,1,41,6.3,9.2,0,0,2,1,1,23,1
ISW-2020-00372,8.78,8.19,0.8128,0,0,5,7,2,1,4,6.6,9.4,1,0,0,0,0,27,0
ISW-2019-00373,7.59,7.69,0.8813,0,0,6,7,2,1,6,5.5,9.2,0,0,2,0,0,23,0
ISW-2024-00374,7.27,7.53,0.9259,1,1,7,6,2,0,5,5.3,8.1,0,0,0,0,0,24,0
ISW-2024-00375,7.64,7.6,0.8921,0,0,6,0,1,0,0,6.0,8.7,0,1,1,1,0,19,0
ISW-2022-00376,8.59,8.73,0.7696,0,0,6,0,1,0,0,6.0,9.3,0,2,0,0,0,27,0
ISW-2025-00377,7.85,8.16,0.9567,1,1,6,48,8,1,50,6.6,9.9,0,1,2,1,0,23,0
ISW-2019-00378,7.86,8.07,0.87,0,0,7,14,3,1,19,5.1,9.1,1,0,0,1,1,25,0
ISW-2019-00379,7.78,7.95,0.9496,2,2,7,5,2,1,7,5.3,8.4,0,1,0,0,0,22,0
ISW-2025-00380,7.43,8.11,0.8637,2,1,7,26,5,1,32,6.9,9.9,1,0,2,0,0,31,0
ISW-2024-00381,7.24,6.67,0.8387,2,1,7,19,4,1,36,3.4,8.4,0,1,0,0,1,23,1
ISW-2025-00382,8.54,8.0,0.8656,0,0,7,49,8,0,38,5.7,9.8,0,1,0,1,0,20,0
ISW-2019-00383,8.31,8.14,0.6239,2,2,6,33,6,0,55,5.0,8.8,1,0,2,0,0,19,1
ISW-2019-00384,8.21,8.47,0.8408,4,2,6,10,3,1,9,5.1,9.0,0,2,2,1,0,18,1
ISW-2022-00385,8.65,8.59,0.9355,1,1,7,6,2,0,5,6.8,9.2,0,2,0,0,1,24,0
ISW-2018-00386,8.61,8.22,0.9172,3,2,1,60,10,1,31,5.5,8.8,1,0,1,1,0,21,0
ISW-2024-00387,7.78,7.91,0.685,0,0,6,28,5,1,36,6.2,8.9,0,1,0,1,1,25,1
ISW-2025-00388,9.05,8.38,0.8497,1,1,6,55,9,0,43,6.5,8.8,0,1,0,0,1,26,0
ISW-2022-00389,6.71,6.17,0.699,0,0,6,0,1,0,0,3.8,7.2,0,0,1,0,1,21,0
ISW-2024-00390,7.5,7.72,0.8179,0,0,5,42,7,0,17,4.2,8.1,1,0,0,0,1,19,0
ISW-2022-00391,9.54,9.62,0.9006,2,1,7,19,4,0,13,7.3,10.0,0,1,0,0,1,28,0
ISW-2023-00392,7.92,7.64,0.6878,0,0,7,0,1,0,0,6.0,9.2,0,3,0,1,1,21,0
ISW-2020-00393,9.41,9.34,0.9222,0,0,6,21,4,1,5,6.6,9.8,1,1,2,0,0,25,0
ISW-2024-00394,8.73,8.71,0.8252,1,1,5,27,5,1,13,7.0,9.9,0,1,1,0,0,20,0
ISW-2020-00395,8.96,8.58,0.8873,0,0,7,0,1,0,0,7.7,9.6,0,1,0,1,0,19,0
ISW-2022-00396,7.32,7.29,0.8795,1,1,5,13,3,0,18,4.6,8.7,0,0,2,1,0,23,0
ISW-2019-00397,7.77,7.9,0.8069,0,0,6,35,6,0,26,4.5,9.4,0,0,2,0,0,22,0
ISW-2020-00398,8.45,8.45,0.9133,2,1,5,5,2,0,1,6.8,9.0,0,0,0,1,1,23,0
ISW-2018-00399,8.19,8.01,0.8108,3,1,7,11,3,1,14,5.4,8.8,0,3,2,0,0,20,1
ISW-2018-00400,8.86,9.02,0.8242,0,0,7,14,3,1,6,6.8,9.4,0,2,0,0,1,20,0
ISW-2023-00401,8.66,8.87,0.9595,2,2,7,5,2,1,4,6.1,9.9,0,3,0,0,0,28,0
ISW-2022-00402,9.68,9.35,0.9239,0,0,7,49,8,0,6,5.9,10.0,0,0,0,0,1,27,0
ISW-2021-00403,7.22,7.84,0.7632,2,1,5,33,6,1,47,5.2,8.6,0,1,0,0,0,22,0
ISW-2021-00404,8.93,8.91,0.927,0,0,7,0,1,0,0,6.4,10.0,0,1,1,0,1,19,0
ISW-2019-00405,7.97,8.04,0.8501,0,0,1,63,10,1,44,7.2,8.5,0,0,1,0,1,20,0
ISW-2023-00406,9.41,9.16,0.8353,0,0,5,42,7,1,16,7.4,10.0,1,0,2,1,0,22,0
ISW-2021-00407,9.06,9.0,0.8587,1,0,6,6,2,1,5,6.5,10.0,0,2,0,0,1,25,0
ISW-2020-00408,8.59,8.29,0.9173,2,2,7,33,6,1,17,5.9,9.6,0,1,0,1,1,22,0
ISW-2021-00409,7.62,7.99,0.859,0,0,7,0,1,0,0,5.4,9.6,0,1,0,1,1,23,0
ISW-2025-00410,9.94,10.0,0.9316,0,0,1,63,10,0,15,7.3,10.0,1,0,0,0,1,21,0
ISW-2021-00411,6.52,6.67,0.821,3,3,5,18,4,0,48,4.6,7.0,0,1,2,0,0,20,0
ISW-2020-00412,8.94,8.36,0.9326,0,0,7,21,4,1,13,7.1,8.8,1,0,1,0,1,26,0
ISW-2019-00413,7.6,8.18,0.7952,0,0,7,0,1,0,0,6.1,9.1,0,0,1,0,1,31,0
ISW-2018-00414,9.16,9.24,0.8218,0,0,5,42,7,0,23,7.8,10.0,0,1,1,1,1,27,0
ISW-2024-00415,8.42,8.55,0.8802,0,0,7,0,1,0,0,5.4,8.9,1,0,0,0,1,22,0
ISW-2025-00416,8.94,8.89,0.8171,0,0,6,7,2,0,4,7.5,10.0,0,3,0,1,1,24,0
ISW-2021-00417,9.8,9.37,0.8838,0,0,5,0,1,0,0,7.6,10.0,0,1,0,1,0,19,0
ISW-2019-00418,7.68,7.57,0.8296,0,0,6,35,6,0,53,4.5,9.2,1,0,2,1,1,21,0
ISW-2025-00419,7.75,7.77,0.8387,0,0,5,0,1,0,0,6.3,9.1,0,0,0,0,0,20,0
ISW-2025-00420,7.51,8.04,0.8722,1,1,5,48,8,0,28,4.9,8.4,0,1,0,1,1,23,0
ISW-2023-00421,9.72,9.3,0.8767,1,1,6,20,4,0,9,7.0,9.9,0,0,1,0,0,21,0
ISW-2020-00422,8.23,8.21,0.7946,0,0,6,0,1,0,0,7.0,8.8,0,0,0,0,1,22,0
ISW-2018-00423,7.63,7.75,0.7271,0,0,7,0,1,0,0,6.4,9.2,1,0,0,1,0,22,0
ISW-2020-00424,8.86,9.18,0.8577,0,0,6,0,1,0,0,8.1,10.0,0,0,0,0,0,18,0
ISW-2025-00425,6.76,6.44,0.9044,2,1,6,19,4,0,41,4.6,7.7,1,1,0,1,0,22,0
ISW-2025-00426,8.64,8.37,0.6557,2,1,5,33,6,0,49,7.5,9.3,0,1,0,0,0,19,0
ISW-2025-00427,6.96,6.81,0.8317,0,0,7,7,2,1,10,4.4,7.6,1,0,2,1,1,22,0
ISW-2023-00428,9.2,9.28,0.8387,0,0,7,35,6,0,8,6.8,10.0,1,2,1,1,0,25,0
ISW-2020-00429,8.02,7.87,0.8403,0,0,5,0,1,0,0,5.1,9.7,1,0,0,0,0,21,0
ISW-2021-00430,9.0,8.95,0.8449,0,0,5,35,6,1,15,6.5,10.0,0,1,1,0,0,23,0
ISW-2020-00431,7.37,7.18,0.8658,2,2,6,47,8,1,62,5.7,8.9,0,0,1,0,0,21,0
ISW-2024-00432,8.25,8.59,0.9242,0,0,7,35,6,0,27,5.9,9.5,0,1,1,1,0,19,0
ISW-2025-00433,8.68,8.41,0.8988,2,2,7,26,5,1,23,6.0,9.9,0,0,2,0,0,22,0
ISW-2021-00434,8.16,7.84,0.8456,2,1,5,33,6,1,33,5.8,8.7,0,1,2,1,1,20,1
ISW-2023-00435,8.18,8.01,0.8148,0,0,5,0,1,0,0,5.1,8.5,1,0,0,0,1,20,0
ISW-2025-00436,7.39,7.5,0.859,0,0,7,0,1,0,0,6.2,8.3,0,3,0,0,1,19,0
ISW-2024-00437,8.74,8.69,0.8332,0,0,6,0,1,0,0,7.8,9.4,1,0,0,1,0,23,0
ISW-2025-00438,9.37,8.85,0.8693,1,1,5,13,3,0,6,7.1,10.0,0,3,0,1,0,27,0
ISW-2024-00439,9.16,8.49,0.9076,0,0,7,28,5,0,16,7.3,9.5,1,3,2,0,0,28,0
ISW-2025-00440,8.7,9.08,0.834,1,0,5,20,4,1,7,7.9,10.0,0,0,1,0,1,20,0
ISW-2025-00441,6.3,6.38,0.9047,3,2,5,39,7,0,77,5.4,7.8,0,0,0,1,0,20,1
ISW-2023-00442,8.16,7.99,0.9078,0,0,6,0,1,0,0,6.7,9.4,1,0,2,1,0,24,0
ISW-2025-00443,8.72,8.78,0.9715,0,0,6,28,5,0,15,6.6,9.1,1,3,1,0,1,23,0
ISW-2022-00444,6.59,6.66,0.6158,0,0,5,0,1,0,0,4.8,7.4,1,1,0,0,0,23,0
ISW-2025-00445,6.81,6.63,0.9232,7,5,7,0,2,2,11,5.3,8.4,1,1,2,0,0,25,1
ISW-2022-00446,8.23,8.03,0.8269,1,0,7,27,5,0,15,4.5,9.4,0,0,0,0,1,25,0
ISW-2024-00447,8.66,8.4,0.9183,1,0,1,62,10,1,22,6.3,9.5,1,2,0,0,1,22,0
ISW-2022-00448,8.38,8.15,0.9333,2,1,5,19,4,0,15,5.6,8.5,0,0,0,0,0,22,0
ISW-2021-00449,8.02,8.12,0.9148,0,0,5,0,1,0,0,6.1,9.3,0,0,2,1,0,21,0
ISW-2024-00450,6.81,7.07,0.8143,4,2,6,17,4,2,23,5.9,8.6,0,0,0,0,0,20,1
ISW-2024-00451,8.61,8.47,0.8706,0,0,5,0,1,0,0,5.7,9.6,0,1,0,1,0,27,0
ISW-2022-00452,7.1,7.23,0.7452,1,0,7,41,7,1,78,6.0,9.0,0,2,1,0,0,23,0
ISW-2022-00453,8.41,8.19,0.9207,0,0,6,28,5,1,19,7.1,8.7,1,2,2,0,0,21,0
ISW-2018-00454,6.98,6.89,0.8556,0,0,7,0,1,0,0,6.0,7.3,0,0,0,0,0,22,0
ISW-2023-00455,6.81,6.5,0.7964,0,0,7,0,1,0,0,4.3,8.2,1,0,0,0,0,23,0
ISW-2020-00456,5.0,5.0,0.8078,0,0,6,0,1,0,0,1.5,5.3,0,2,2,1,1,21,0
ISW-2025-00457,8.36,8.51,0.7977,4,3,1,59,10,2,88,6.0,10.0,0,1,1,1,1,20,0
ISW-2019-00458,10.0,9.92,0.9705,0,0,5,14,3,0,4,9.0,10.0,0,0,0,1,0,19,0
ISW-2022-00459,9.58,9.41,0.8474,0,0,5,35,6,1,22,6.2,9.8,0,0,0,1,1,21,0
ISW-2021-00460,7.74,7.65,0.8519,2,2,6,19,4,0,19,6.3,9.2,0,1,0,1,1,20,0
ISW-2021-00461,9.11,8.68,0.8482,0,0,7,21,4,1,10,5.7,10.0,0,3,1,1,0,24,0
ISW-2018-00462,7.62,7.65,0.9374,0,0,7,0,1,0,0,6.2,8.3,0,1,1,0,1,22,0
ISW-2025-00463,8.22,8.32,0.7505,1,1,6,48,8,0,60,5.2,9.0,0,0,1,1,0,28,0
ISW-2025-00464,7.99,8.15,0.8428,2,1,6,5,2,1,11,5.0,9.1,1,1,0,0,1,25,0
ISW-2019-00465,8.04,8.14,0.8092,3,1,6,18,4,1,14,5.7,9.5,0,0,2,0,0,20,1
ISW-2019-00466,9.29,8.92,0.953,2,1,7,26,5,1,12,6.5,10.0,1,2,0,1,0,24,0
